customer_id,birth_year,annual_income,num_children,num_teenagers,days_since_last_purchase,has_recent_complaint,spend_wine,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,num_discount_purchases,num_web_purchases,num_catalog_purchases,num_store_purchases,web_visits_last_month,accepted_campaign_1,accepted_campaign_2,accepted_campaign_3,accepted_campaign_4,accepted_campaign_5,accepted_last_campaign,education_level_2n Cycle,education_level_Basic,education_level_Graduation,education_level_Master,education_level_PhD,marital_status_Absurd,marital_status_Alone,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,marital_status_YOLO,age,total_spend,total_purchases,family_size
7755.0,1954.0,57744.0,0.0,1.0,91.0,0.0,350.0,3.0,39.0,0.0,0.0,19.0,2.0,9.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,71.0,411.0,14.0,1.0
10525.0,1986.0,26576.0,1.0,0.0,40.0,0.0,10.0,0.0,8.0,0.0,0.0,9.0,1.0,1.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,39.0,27.0,3.0,1.0
1453.0,1943.0,57513.0,0.0,0.0,59.0,0.0,735.0,40.0,183.0,52.0,20.0,30.0,2.0,9.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,82.0,1060.0,25.0,0.0
8310.0,1964.0,68142.0,0.0,1.0,96.0,0.0,897.0,81.0,196.0,91.0,81.0,37.0,3.0,10.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,61.0,1459.0,21.0,1.0
10710.0,1979.0,7500.0,0.0,1.0,61.0,0.0,5.0,2.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,46.0,18.0,3.0,1.0
5031.0,1974.0,83145.0,0.0,0.0,14.0,0.0,777.0,35.0,556.0,39.0,81.0,114.0,1.0,5.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,51.0,1833.0,25.0,0.0
2613.0,1960.0,54197.0,0.0,1.0,16.0,0.0,162.0,6.0,37.0,6.0,13.0,13.0,2.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,65.0,237.0,10.0,1.0
213.0,1963.0,23091.0,1.0,1.0,98.0,0.0,35.0,0.0,11.0,0.0,0.0,2.0,4.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,62.0,48.0,6.0,2.0
967.0,1976.0,46049.0,1.0,1.0,11.0,0.0,342.0,9.0,112.0,19.0,14.0,19.0,6.0,5.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,49.0,515.0,16.0,2.0
1077.0,1974.0,56715.0,0.0,0.0,52.0,0.0,258.0,81.0,239.0,120.5,81.0,9.0,1.0,7.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,51.0,1020.0,14.0,0.0
7959.0,1961.0,79410.0,0.0,0.0,19.0,0.0,658.0,80.0,483.0,120.5,13.0,13.0,1.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,64.0,1370.0,10.0,0.0
640.0,1951.0,57304.0,0.0,1.0,61.0,0.0,356.0,80.0,329.0,120.5,17.0,106.0,2.0,7.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,74.0,1026.0,23.0,1.0
4252.0,1965.0,44375.0,0.0,1.0,73.0,0.0,213.0,5.0,28.0,7.0,7.0,41.0,1.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,60.0,301.0,11.0,1.0
8432.0,1956.0,54450.0,1.0,1.0,0.0,0.0,454.0,0.0,171.0,8.0,19.0,32.0,6.0,9.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,69.0,684.0,19.0,2.0
6218.0,1965.0,59594.0,0.0,1.0,74.0,0.0,457.0,4.0,29.0,0.0,0.0,9.0,1.0,8.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,60.0,499.0,16.0,1.0
6905.0,1994.0,80685.0,0.0,0.0,55.0,0.0,241.0,45.0,556.0,34.0,26.0,54.0,1.0,6.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,31.0,1004.0,20.0,0.0
5922.0,1974.0,40344.0,0.0,1.0,48.0,0.0,210.0,0.0,6.0,0.0,0.0,2.0,2.0,4.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,51.0,218.0,10.0,1.0
3598.0,1972.0,62710.0,0.0,1.0,53.0,0.0,441.0,35.0,83.0,7.0,29.0,11.0,4.0,4.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,53.0,606.0,18.0,1.0
6116.0,1968.0,48985.0,0.0,1.0,13.0,0.0,19.0,13.0,18.0,10.0,7.0,8.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,57.0,75.0,5.0,1.0
6263.0,1968.0,35322.0,1.0,2.0,34.0,0.0,28.0,9.0,37.0,12.0,7.0,13.0,3.0,2.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,57.0,106.0,6.0,2.5
10486.0,1948.0,77142.0,0.0,0.0,54.0,0.0,476.0,75.0,162.0,29.0,81.0,97.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,77.0,990.0,16.0,0.0
2410.0,1969.0,81657.0,0.0,0.0,69.0,0.0,364.0,40.0,425.0,120.5,60.0,50.0,1.0,3.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,56.0,1097.0,15.0,0.0
193.0,1996.0,14421.0,0.0,0.0,81.0,0.0,0.0,0.0,2.0,3.0,3.0,8.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,29.0,16.0,3.0,0.0
3363.0,1974.0,20130.0,0.0,0.0,99.0,0.0,0.0,6.0,3.0,7.0,6.0,12.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,51.0,34.0,4.0,0.0
8278.0,1990.0,74214.0,0.0,0.0,3.0,0.0,863.0,81.0,547.0,86.0,81.0,33.0,1.0,8.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,35.0,1711.0,15.0,0.0
10660.0,1957.0,66726.0,1.0,1.0,61.0,0.0,349.0,7.0,35.0,0.0,0.0,47.0,3.0,8.0,2.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,68.0,438.0,14.0,2.0
8686.0,1979.0,23724.0,1.0,0.0,65.0,0.0,5.0,23.0,15.0,0.0,18.0,14.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,46.0,75.0,5.0,1.0
1604.0,1960.0,47353.0,0.0,1.0,93.0,0.0,184.0,2.0,19.0,8.0,8.0,4.0,3.0,2.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,65.0,225.0,10.0,1.0
5907.0,1952.0,33444.0,1.0,1.0,24.0,0.0,8.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,73.0,18.0,3.0,2.0
10669.0,1981.0,54386.0,0.0,1.0,8.0,0.0,277.0,21.0,64.0,62.0,21.0,25.0,2.0,3.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,44.0,470.0,15.0,1.0
2918.0,1981.0,28510.0,1.0,1.0,72.0,0.0,44.0,5.0,19.0,0.0,4.0,19.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,44.0,91.0,6.0,2.0
5735.0,1991.0,90638.0,0.0,0.0,29.0,0.0,1156.0,81.0,556.0,94.0,81.0,96.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,34.0,2510.625,17.0,0.0
359.0,1950.0,48070.0,0.0,1.0,33.0,1.0,373.0,14.0,83.0,6.0,9.0,19.0,3.0,8.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,75.0,504.0,16.0,1.0
8387.0,1957.0,43140.0,0.0,1.0,68.0,0.0,134.0,8.0,76.0,6.0,0.0,11.0,1.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,68.0,235.0,10.0,1.0
1829.0,1961.0,54959.0,0.0,1.0,55.0,0.0,1148.0,0.0,60.0,0.0,0.0,24.0,3.0,9.0,5.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,64.0,1232.0,18.0,1.0
3839.0,1958.0,15056.0,1.0,1.0,76.0,0.0,6.0,12.0,3.0,21.0,6.0,40.0,5.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,67.0,88.0,7.0,2.0
9392.0,1971.0,26954.0,1.0,0.0,17.0,0.0,4.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,54.0,17.0,3.0,1.0
2292.0,1985.0,22327.0,1.0,0.0,94.0,0.0,5.0,4.0,8.0,2.0,0.0,5.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,40.0,24.0,4.0,1.0
10466.0,1965.0,44393.0,1.0,1.0,86.0,0.0,24.0,2.0,20.0,2.0,2.0,10.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,60.0,60.0,5.0,2.0
9855.0,1952.0,62000.0,0.0,1.0,25.0,0.0,899.0,0.0,101.0,0.0,0.0,20.0,1.0,6.0,6.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,73.0,1020.0,25.0,1.0
4088.0,1962.0,31497.0,0.0,1.0,22.0,0.0,108.0,1.0,28.0,13.0,1.0,4.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,63.0,155.0,8.0,1.0
5231.0,1974.0,45894.0,0.0,2.0,15.0,0.0,27.0,2.0,7.0,0.0,2.0,13.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,51.0,51.0,4.0,2.0
590.0,1970.0,78579.0,0.0,0.0,35.0,0.0,816.0,66.0,549.0,120.5,66.0,99.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,True,False,False,False,True,False,False,False,False,False,55.0,1812.0,15.0,0.0
8732.0,1969.0,67369.0,0.0,1.0,81.0,0.0,1225.0,0.0,70.0,37.0,14.0,42.0,4.0,7.0,4.0,10.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False,False,True,False,False,False,False,False,False,False,True,False,56.0,1461.0,21.0,1.0
2315.0,1960.0,44462.90875469078,0.0,1.0,55.0,0.0,10.0,0.0,11.0,17.0,29.0,29.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,65.0,96.0,5.0,1.0
3515.0,1952.0,62307.0,0.0,1.0,94.0,0.0,87.0,13.0,34.0,10.0,6.0,10.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,73.0,160.0,8.0,1.0
2245.0,1969.0,43641.0,1.0,1.0,50.0,0.0,57.0,2.0,51.0,4.0,2.0,23.0,3.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,56.0,139.0,7.0,2.0
6283.0,1968.0,63841.0,0.0,1.0,64.0,0.0,635.0,15.0,100.0,20.0,7.0,126.5,1.0,9.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,57.0,908.0,21.0,1.0
2246.0,1965.0,46891.0,0.0,1.0,91.0,0.0,43.0,12.0,23.0,29.0,15.0,61.0,1.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,60.0,183.0,7.0,1.0
6606.0,1969.0,70091.0,1.0,0.0,11.0,0.0,964.0,34.0,137.0,15.0,0.0,11.0,2.0,5.0,2.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,56.0,1161.0,17.0,1.0
5545.0,1972.0,78075.0,0.0,0.0,72.0,0.0,572.0,8.0,259.0,34.0,35.0,80.0,1.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,53.0,988.0,13.0,0.0
7342.0,1961.0,68260.34284241177,0.0,1.0,6.0,0.0,341.0,81.0,113.0,120.5,81.0,66.0,3.0,6.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,64.0,1072.0,24.0,1.0
837.0,1977.0,54809.0,1.0,1.0,0.0,0.0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,48.0,174.0,8.0,2.0
9500.0,1959.0,58113.0,0.0,1.0,66.0,1.0,221.0,81.0,169.0,102.0,78.0,84.0,3.0,9.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,66.0,758.0,19.0,1.0
3602.0,1958.0,49553.29825830857,0.0,1.0,42.0,0.0,140.0,3.0,29.0,4.0,5.0,14.0,2.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,67.0,195.0,9.0,1.0
234.0,1979.0,15287.0,1.0,0.0,60.0,0.0,1.0,2.0,8.0,4.0,3.0,13.0,2.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,46.0,31.0,4.0,1.0
2995.0,1957.0,66636.0,0.0,0.0,64.0,0.0,291.0,10.0,556.0,84.0,10.0,0.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,68.0,1084.0,16.0,0.0
1118.0,1956.0,50965.0,0.0,1.0,87.0,0.0,544.0,13.0,85.0,8.0,6.0,29.0,3.0,10.0,4.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,69.0,685.0,19.0,1.0
7789.0,1965.0,84618.0,0.0,0.0,96.0,0.0,684.0,81.0,556.0,21.0,66.0,0.0,1.0,6.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,60.0,1672.0,25.0,0.0
3068.0,1990.0,18351.0,0.0,0.0,1.0,0.0,1.0,12.0,9.0,0.0,14.0,7.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,35.0,43.0,5.0,0.0
8955.0,1957.0,40451.0,0.0,2.0,54.0,0.0,35.0,0.0,4.0,0.0,0.0,10.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,68.0,49.0,4.0,2.0
945.0,1965.0,36317.0,0.0,1.0,53.0,0.0,87.0,3.0,25.0,3.0,2.0,13.0,2.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,60.0,133.0,7.0,1.0
5644.0,1957.0,42213.0,0.0,1.0,96.0,0.0,309.0,3.0,24.0,4.0,3.0,20.0,2.0,5.0,1.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,68.0,363.0,13.0,1.0
7192.0,1955.0,65748.0,0.0,1.0,58.0,1.0,172.0,73.0,93.0,95.0,78.0,34.0,2.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,70.0,545.0,16.0,1.0
2324.0,1972.0,77044.0,0.0,1.0,12.0,0.0,625.0,38.0,242.0,50.0,34.0,76.0,2.0,7.0,10.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,53.0,1065.0,29.0,1.0
697.0,1969.0,74918.0,0.0,0.0,78.0,0.0,972.0,59.0,556.0,25.0,19.0,59.0,1.0,5.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,56.0,2047.0,20.0,0.0
3439.0,1972.0,56721.0,1.0,1.0,64.0,0.0,157.0,6.0,39.0,6.0,13.0,75.0,5.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,53.0,296.0,10.0,2.0
1506.0,1975.0,40801.99954176361,1.0,1.0,26.0,0.0,48.0,9.0,45.0,3.0,15.0,20.0,4.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,50.0,140.0,7.0,2.0
232.0,1965.0,61559.0,0.0,1.0,8.0,0.0,279.0,81.0,88.0,32.0,14.0,34.0,1.0,4.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,60.0,530.0,16.0,1.0
8876.0,1963.0,33629.0,1.0,0.8367375654812896,49.0,0.0,132.0,0.0,16.0,0.0,0.0,4.0,5.0,3.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,62.0,152.0,8.0,1.8367375654812896
4500.0,1991.0,68682.0,0.0,0.0,56.0,0.0,919.0,0.0,505.0,99.0,30.0,45.0,1.0,4.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,34.0,1598.0,23.0,0.0
9739.0,1963.0,34377.0,0.0,1.0,55.0,0.0,62.0,0.0,22.0,3.0,1.0,26.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,62.0,114.0,6.0,1.0
10395.0,1986.0,8940.0,1.0,0.24894108724225106,25.0,0.0,1.0,45.0,3.0,4.0,6.0,42.0,3.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,39.0,101.0,7.0,1.248941087242251
1176.0,1973.0,26228.0,1.0,0.0,50.0,0.0,2.0,6.0,4.0,3.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,52.0,25.0,3.0,1.0
1627.0,1957.0,77297.0,0.0,0.0,84.0,0.0,408.0,61.0,109.0,48.0,81.0,41.0,1.0,5.0,7.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,68.0,789.0,21.0,0.0
938.0,1981.0,40211.0,1.0,1.0,30.0,0.0,51.0,1.0,7.0,2.0,1.0,25.0,2.0,2.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,44.0,87.0,5.0,2.0
2740.0,1958.0,33438.0,1.0,1.0,81.0,0.0,62.0,1.0,16.0,3.0,2.0,6.0,4.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,67.0,90.0,7.0,2.0
257.0,1959.0,75032.0,0.0,1.0,74.0,0.0,952.0,12.0,180.0,47.0,12.0,12.0,2.0,5.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,66.0,1215.0,18.0,1.0
4058.0,1955.0,61284.0,0.0,0.0,76.0,0.0,618.0,15.0,106.0,20.0,7.0,45.0,1.0,11.0,2.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,70.0,811.0,21.0,0.0
7736.0,1986.0,22518.0,1.0,0.0,36.0,0.0,11.0,7.0,12.0,2.0,2.0,27.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,39.0,61.0,5.0,1.0
8210.0,1975.0,54730.0,0.0,1.0,64.0,0.0,318.0,3.0,17.0,4.0,7.0,56.0,5.0,4.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,50.0,405.0,13.0,1.0
833.0,1955.0,38452.0,1.0,1.0,62.0,0.0,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,70.0,72.0,6.0,2.0
6230.0,1971.0,44421.0,1.0,1.0,53.0,0.0,110.0,5.0,59.0,7.0,1.0,7.0,5.0,5.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,54.0,189.0,9.0,2.0
7325.0,1986.0,38197.0,1.0,0.0,86.0,0.0,23.0,0.0,11.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,39.0,40.0,4.0,1.0
1307.0,1978.0,41986.0,0.0,1.0,15.0,0.0,27.0,5.0,8.0,8.0,3.0,12.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,47.0,63.0,7.0,1.0
1502.0,1983.0,28427.0,1.0,0.0,67.0,0.0,18.0,3.0,19.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,42.0,52.0,5.0,1.0
6211.0,1976.0,37395.0,1.0,0.0,47.0,0.0,18.0,0.0,9.0,0.0,1.0,11.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,49.0,39.0,4.0,1.0
843.0,1971.0,64722.0,1.0,0.0,47.0,0.0,303.0,0.0,280.0,60.0,81.0,15.0,4.0,8.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,54.0,805.0,21.0,1.0
4174.0,1956.0,55249.0,0.0,1.0,81.0,0.0,97.0,1.0,19.0,2.0,0.0,11.0,1.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,69.0,130.0,7.0,1.0
9757.0,1972.0,84906.0,0.0,0.0,98.0,0.0,997.0,15.0,414.0,99.0,30.0,76.0,1.0,5.0,6.0,12.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,53.0,1631.0,23.0,0.0
6918.0,1989.0,28691.0,1.0,0.0,56.0,0.0,5.0,4.0,13.0,8.0,0.0,4.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,36.0,34.0,4.0,1.0
286.0,1952.0,44213.0,1.0,1.0,48.0,0.0,95.0,11.0,35.0,0.0,4.0,7.0,4.0,2.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,73.0,152.0,8.0,2.0
11086.0,1984.0,25707.0,1.0,0.0,18.0,0.0,1.0,6.0,2.0,3.0,6.0,3.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,41.0,21.0,4.0,1.0
1921.0,1967.0,59062.0,2.0,1.0,74.0,0.0,46.0,1.0,12.0,3.0,0.0,9.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,58.0,71.0,5.0,2.5
4138.0,1962.0,76624.0,0.0,1.0,68.0,0.0,411.0,81.0,147.0,54.0,81.0,66.0,1.0,5.0,10.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,63.0,899.0,22.0,1.0
7718.0,1947.0,66000.0,0.0,0.0,36.0,0.0,244.0,51.0,270.0,101.0,0.0,45.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,78.0,711.0,9.0,0.0
